level	no	word	gloss_short	gloss_full	score
ilv1	807	have A in common (with B)	共通にAを持っている	共通にAを持っている	0.714
ilv1	808	have ～ in common (with ～)	共通の～を持つ／～を共有している	共通の～を持つ／～を共有している	0.640
ilv1	809	lead to ～	～を引き起こす／～へと通じる	～を引き起こす／～へと通じる	0.897
ilv1	810	live/lead a ～ life	～の生活をする	～の生活をする	0.714
ilv1	811	share A with B	AをBと共有する／分かち合う	AをBと共有する／分かち合う	0.714
ilv1	812	a couple of ～	2／3の	2／3の	0.896
ilv1	813	come into view	見えるようになる／目に入る	見えるようになる／目に入る	0.713
ilv1	814	from ～ point of view	～の視点から	～の視点から	0.713
ilv1	815	happen on	～を偶然見つける／～に出くわす	～を偶然見つける／～に出くわす	0.639
ilv1	816	happen to do	たまたま...する／偶然…する	たまたま...する／偶然…する	0.896
ilv1	817	hold A by the B	AのBをつかむ	AのBをつかむ	0.713
ilv1	818	hold back ～	～を隠す／～を抑える	～を隠す／～を抑える	1.079
ilv1	819	hold down	～を押さえつける／～を抑える	～を押さえつける／～を抑える	0.639
ilv1	820	hold off ～	すぐにしない／～を引き延ばす	すぐにしない／～を引き延ばす	0.713
ilv1	821	hold on	持ちこたえる／頑張る	持ちこたえる／頑張る	0.896
ilv1	822	hold on to ～	～を手離さないでいる／～がんばる	～を手離さないでいる／～がんばる	0.713
ilv1	823	hold out ～	～を差し出す／～を抱かせる	～を差し出す／～を抱かせる	0.896
ilv1	824	hold over ～	続映される／～を持ち越す	続映される／～を持ち越す	0.713
ilv1	825	hold true	当てはまる／適用できる	当てはまる／適用できる	1.079
ilv1	826	hold up ～	～を持ち上げる／～を支える	～を持ち上げる／～を支える	0.713
ilv1	827	hold/keep ～ in check	～を抑える	～を抑える	0.713
ilv1	828	in a sense	ある意味で／ある意味では	ある意味で／ある意味では	0.896
ilv1	829	in private	個人的に	個人的に	0.713
ilv1	830	in return	お返しに	お返しに	0.713
ilv1	831	in return for ～	～のお返しに	～のお返しに	0.713
ilv1	832	in the sense that ～	するという点で	するという点で	0.713
ilv1	833	in view of ～	～を考慮して	～を考慮して	0.713
ilv1	834	inside out	裏返して／ひっくり返して	裏返して／ひっくり返して	0.896
ilv1	835	make sense	道理にかなう／意味を成す	道理にかなう／意味を成す	0.896
ilv1	836	make sense of ～	～を理解する	～を理解する	0.713
ilv1	837	take hold of ^	～をつかむ／～を捕まえる	～をつかむ／～を捕まえる	0.713
ilv1	838	view A as B	AをBとみなす	AをBとみなす	0.713
ilv1	839	with a view to doing	する目的で	する目的で	0.639
ilv1	840	Give me a break.	よしてくれ	よしてくれ	0.711
ilv1	841	S wish ～	であればよいのに	であればよいのに	0.711
ilv1	842	as a result	結果として	結果として	0.895
ilv1	843	at present	現在は／目下	現在は／目下	1.078
ilv1	844	break away from ～	～を断つ／～を抜け出す	～を断つ／～を抜け出す	0.711
ilv1	845	break down ～	故障する／～を消化する	故障する／～を消化する	1.078
ilv1	846	break in on	～に口をはさむ／割り込む	～に口をはさむ／割り込む	0.638
ilv1	847	break in ～	押し入る／口を挟む	押し入る／口を挟む	0.895
ilv1	848	break into ～	～に侵入する／急に～をしだす	～に侵入する／急に～をしだす	0.895
ilv1	849	break off ～	～を急にやめる／～をもぎ取る	～を急にやめる／～をもぎ取る	1.078
ilv1	850	break out	起こる／出る	起こる／出る	1.078
ilv1	851	break up ～	～をばらばらにする／終わる	～をばらばらにする／終わる	0.895
ilv1	852	feel sorry for ～	～を気の毒に思う／～に同情する	～を気の毒に思う／～に同情する	0.711
ilv1	853	for the present	差し当たり／～とりあえず今は	差し当たり／～とりあえず今は	0.895
ilv1	854	in any case/event	～とにかく／いずれにしても	～とにかく／いずれにしても	0.711
ilv1	855	in any event	いずれにせよ／～とにかく	いずれにせよ／～とにかく	0.711
ilv1	856	in the event of ～	～の場合には	～の場合には	0.638
ilv1	857	it takes 時間 for 人 to do	～が...するのに～かかる	～が...するのに～かかる	0.711
ilv1	858	present A with B	AにBを見せる AにBを贈る	AにBを見せる AにBを贈る／AにBを贈る	0.895
ilv1	859	present oneself	出頭する／出席する	出頭する／出席する	0.638
ilv1	860	result from ～	～から生じる／～から起こる	～から生じる／～から起こる	0.895
ilv1	861	result in ～	～という結果になる	～という結果になる	0.711
ilv1	862	take a break	休憩する	休憩する	0.711
ilv1	863	answer for ～	～の責任を負う／～の責任を取る	～の責任を負う／～の責任を取る	0.710
ilv1	864	be of interest	興味深い	興味深い	0.710
ilv1	865	learn ～ by heart	～を暗記する	～を暗記する	0.710
ilv1	866	bank on	～を当てにする／～に頼る	～を当てにする／～に頼る	0.636
ilv1	867	be certain of ～	～を確信している	～を確信している	0.709
ilv1	868	be worth doing	する価値がある	する価値がある	0.636
ilv1	869	change hands	持ち主が変わる	持ち主が変わる	0.709
ilv1	870	for sure/certain	確かに	確かに	0.709
ilv1	871	leave ～ alone	～をそのままにしておく	～をそのままにしておく／～に干渉しない	0.892
ilv1	872	let alone ＝ still less	ましてや?ない	ましてや?ない	0.709
ilv1	873	let alone ～	～は言うまでもなく／ましてや～	～は言うまでもなく／ましてや～	1.075
ilv1	874	no longer ～	もはや...ない／もはや～ない	もはや...ない／もはや～ない	0.892
ilv1	875	on (the ) average	平均して／概して	平均して／概して	0.709
ilv1	876	on the/an average	平均して	平均して	0.709
ilv1	877	play a role/part (in ～)	役割を演じる	役割を演じる	0.636
ilv1	878	press for	～を強く求める／迫る	～を強く求める／迫る	0.636
ilv1	879	provide A with B	AにBを供給する	AにBを供給する	0.707
ilv1	880	provide B for A	AにBを供給する／提供する	AにBを供給する／提供する	0.707
ilv1	881	provide for ～	～に備える／～に与える	～に備える／～に与える	0.891
ilv1	882	at any rate	～とにかく／いずれにしても	～とにかく／いずれにしても	0.889
ilv1	883	follow through (on/with ～)	やり遂げる	やり遂げる	0.706
ilv1	884	follow up	追跡調査する／～のあとに行う	追跡調査する／～のあとに行う	0.634
ilv1	885	round off ～	～を締めくくる／～をうまく終える	～を締めくくる／～をうまく終える	0.634
ilv1	886	round out	～を締めくくる	～を締めくくる	0.634
ilv1	887	round up ～	～を寄せ集める／～を検挙する	～を寄せ集める／～を検挙する	0.889
ilv1	888	stand by ～	傍観する／待機する	傍観する／待機する	0.889
ilv1	889	stand down	職から身を引く	職から身を引く	0.634
ilv1	890	stand down (as ～)	～を辞任する	～を辞任する	0.634
ilv1	891	stand for ～	～の略である／～意味する	～の略である／～意味する	1.073
ilv1	892	stand out	目立つ／際立つ	目立つ／際立つ	0.889
ilv1	893	stand over	～を監視する	～を監視する	0.634
ilv1	894	stand to reason	もっともである／理屈に合う	もっともである／理屈に合う	0.706
ilv1	895	stand up	立ち上がる／立っている	立ち上がる／立っている	0.706
ilv1	896	stand up to ～	～に耐える／～に抵抗する	～に耐える／～に抵抗する	0.706
ilv1	897	the other way around/round/about	逆に／あべこべに	逆に／あべこべに	0.706
ilv1	898	whatever (may) ～	たとえ何が...しようと	たとえ何が...しようと	0.706
ilv1	899	amount to ～	～に達する／～に等しい	～に達する／～に等しい	0.888
ilv1	900	be no match for ～	～とても～にはかなわない	～とても～にはかなわない	0.705
ilv1	901	drive at ～	～のつもりである／～を意図する	～のつもりである／～を意図する	0.888
ilv1	902	drive off ～	～を追い払う	～を追い払う	0.705
ilv1	903	drive out	～を追い出す／駆逐する	～を追い出す／駆逐する	0.633
ilv1	904	drive up ～	～を押し上げる	～を押し上げる／～を急速に上昇させる	0.705
ilv1	905	eat up ～	～を食べ尽くす／～を使い果たす	～を食べ尽くす／～を使い果たす	0.705
ilv1	906	fall away	弱まる／減少する	弱まる／減少する	0.705
ilv1	907	fall back on ～	～に頼る／～を当てにする	～に頼る／～を当てにする	1.071
ilv1	908	fall behind （～）	後れをとる／遅れる	後れをとる／遅れる	0.888
ilv1	909	fall for ～	～に乗せられる／～にだまされる	～に乗せられる／～にだまされる	0.705
ilv1	910	fall in love with ～	～を大好きになる／～と恋に落ちる	～を大好きになる／～と恋に落ちる	0.888
ilv1	911	fall off	減少する／低下する	減少する／低下する	0.705
ilv1	912	fall on ～	～に降りかかる／～に当たる	～に降りかかる／～に当たる	0.633
ilv1	913	fall short of ～	～に達しない	～に達しない	0.705
ilv1	914	fall through	駄目になる／失敗に終わる	駄目になる／失敗に終わる	0.705
ilv1	915	fall under ～	～を受ける／～の分類に入る	～を受ける／～の分類に入る	0.705
ilv1	916	go for a drive	ドライブに出掛ける	ドライブに出掛ける	0.705
ilv1	917	size up	～を判断する／見極める	～を判断する／見極める	0.633
ilv1	918	step down	辞任する／辞職する	辞任する／辞職する	0.705
ilv1	919	step out	出る／降りる	出る／降りる	0.633
ilv1	920	step up ～	近づく／上がる	近づく／上がる	0.705
ilv1	921	watch one's step	足元に注意する／足元に気を付ける	足元に注意する／足元に気を付ける	0.888
ilv1	922	act on/upon ～	～に取り組む／～に作用する	～に取り組む／～に作用する	0.632
ilv1	923	be based on/upon ～	～に基づいている	～に基づいている	0.632
ilv1	924	call on/upon ～	～を訪問する／～に要求する	～を訪問する／～に要求する	0.704
ilv1	925	cause O to do	Ｏに...させる	Ｏに...させる	0.704
ilv1	926	fall on/upon ～	～に降りかかる／～に当たる	～に降りかかる／～に当たる	0.704
ilv1	927	get O to do	Ｏに...してもらう	Ｏに...してもらう	0.704
ilv1	928	help O (to) do	Ｏが...するのを助ける	Ｏが...するのを助ける	0.704
